"","behavior","burst","odba","mean.dxy","mean.dyz","mean.dxz","sd.dxy","sd.dyz","sd.dxz","cov.dxy","cov.dxz","cov.dyz","cor.dxy","cor.dxz","cor.dyz","sk.dx","ku.dx","sk.dy","ku.dy","sk.dz","ku.dz","max.dx","min.dx","amp.dx","max.dy","min.dy","amp.dy","max.dz","min.dz","amp.dz"
"186001","SITTING",1551,15.40290415335,0.0146312688741663,0.113967860429582,0.128599129303749,9.54876180345847,9.64506963629992,9.65750614033884,-15.0030059085667,-15.7927673437544,-15.4394630366853,-0.490526260806717,-0.512135509709555,-0.496874271733009,-0.709398160949232,1.55462640594927,-0.7020444167082,1.55855590370709,-0.602585670482039,1.41787668396084,4.7226929082,-7.9230731986,12.6457661068,4.8264986846,-7.9766167556,12.8031154402,5.3956956855,-7.9354615202,13.3311572057
"186121","SITTING",1552,15.280732528455,0.0126816502350009,0.113712297883334,0.126393948118335,9.46280706465386,9.62460970473442,9.50851715332404,-14.9842831477597,-14.7599534170426,-15.6713923201516,-0.503040823534651,-0.48498349342441,-0.51150012918527,-0.723728794080017,1.55746248269981,-0.710742485985197,1.55935402973266,-0.598568395291587,1.4177064391826,4.5099684086,-7.9076768138,12.4176452224,4.6963488498,-7.873737439,12.5700862888,5.43547769475,-7.9404352706,13.37591296535
"186241","SITTING",1553,15.3212380707821,0.0131075866033333,0.112634771155,0.125742357758333,9.48504648112912,9.56937225419344,9.61278380294196,-14.7988423963228,-15.6112893015996,-15.2417415049976,-0.490284811721545,-0.510349760250758,-0.499042263103719,-0.716478616692791,1.55539072473243,-0.710440100934453,1.55907567331937,-0.609160952957002,1.41742184551537,4.6004934916,-7.9214919324,12.521985424,4.7407172472,-7.9492088128,12.68992606,5.238155843,-7.7740837122,13.0122395552
"186361","SITTING",1554,15.2158335679825,0.0084649935987505,0.115315213738333,0.123780207337083,9.40233556445162,9.47774664469578,9.54476596087433,-14.478599251245,-15.3916046078383,-15.0025975582792,-0.487128846811902,-0.510347136872394,-0.501623883168984,-0.725507800636952,1.55763897956261,-0.721881958679062,1.55898019054498,-0.616898717578469,1.41554216109152,4.5687310932,-7.9441857026,12.5129167958,4.5199187542,-7.9432961742,12.4632149284,5.115148464,-7.8011209314,12.9162693954
"186481","SITTING",1555,15.1893725261112,0.00768433585291692,0.113563539513333,0.121247875366249,9.34006764104951,9.58620678248807,9.43382456890829,-14.3409292793133,-14.7097838802489,-15.6201142914309,-0.489910593378135,-0.494110591312546,-0.515119944927991,-0.731926135657946,1.55700478449337,-0.728372061790225,1.55925774015379,-0.615002918971392,1.42108760518571,4.2042023688,-7.7367900556,11.9409924244,4.4833218018,-7.9169197996,12.4002416014,5.3189573865,-7.9207135524,13.2396709389
"186601","SITTING",1556,14.8690488182925,0.00315103832125068,0.117568216958749,0.12071925528,9.1287016300878,9.28973129972144,9.29658438883883,-13.534602275418,-14.6250173461982,-14.5088464506779,-0.481111492244302,-0.511655908192606,-0.506645572492149,-0.739002872415285,1.56109678313752,-0.739160852530047,1.55938307764117,-0.628983486518088,1.41362966855925,4.0504166826,-7.7359623146,11.7863789972,4.1221049592,-7.682678335,11.8047832942,4.81621821975,-7.6600648192,12.47628303895
"186721","SITTING",1557,14.7801302961171,0.00182863242208405,0.118699335943334,0.120527968365418,9.03651082283228,9.22897494629274,9.27920645876266,-13.1001706463584,-14.7324160225651,-14.31495724514,-0.472434841072099,-0.520318714246666,-0.506439678585589,-0.739198344085773,1.55886121013118,-0.738599084978681,1.55948376785311,-0.628943818065744,1.4126987433712,4.0735227252,-7.6639945734,11.7375172986,4.0679808112,-7.6644515904,11.7324324016,4.8787991945,-7.5879486484,12.4667478429
"186841","SITTING",1558,14.78752441293,-0.000827868855416369,0.117013488005417,0.116185619150001,9.03840094450264,9.28953233184201,9.23284404224412,-13.2568691236784,-14.0703884090709,-14.8587101617474,-0.480526438189624,-0.492941201555913,-0.525551506119008,-0.739770702489882,1.55922410173766,-0.740196347081269,1.56028195607116,-0.629988651490089,1.41613529687402,3.9904864274,-7.8105565878,11.8010430152,3.9837639446,-7.5566912042,11.5404551488,4.637961178,-7.6694498458,12.3074110238
"186961","SITTING",1559,16.2531403040662,0.032026425114167,0.112421268252916,0.144447693367083,10.2217539244312,10.3623464574424,10.4674414293657,-17.074874336754,-18.4681895872224,-18.0123638317907,-0.485613467906754,-0.508598805349566,-0.505138520737116,-0.591555162843545,1.5453248229728,-0.585179034998972,1.55831153063723,-0.484587830730125,1.4336686531044,5.807388856,-8.6783095826,14.4856984386,5.9100781942,-8.3944903282,14.3045685224,6.53167650575,-8.4616945348,14.99337104055
"187081","SITTING",1560,16.0248065491933,0.0286119792599983,0.114159309520418,0.142771288780416,10.041534779887,10.1251188400921,10.3242278494816,-16.3358730135785,-18.4420101157006,-16.8710832101568,-0.47937885623073,-0.52916013600852,-0.490734406911402,-0.60156587555955,1.54479758556087,-0.605669887460725,1.55928767183305,-0.522404743654586,1.42605736399293,5.6939367044,-8.24970225,13.9436389544,5.7747074594,-8.3126308336,14.087338293,6.1542053755,-8.2189760374,14.3731814129
"187201","SITTING",1561,16.0906325018317,0.0342679525229161,0.110528317809583,0.144796270332499,10.0793572161323,10.3129562845965,10.3521043262236,-16.5527512761675,-17.9338640114013,-18.0104094034862,-0.483424815649444,-0.503234553275197,-0.512532416540891,-0.592289090327038,1.54242326878525,-0.587474422629908,1.55531675233234,-0.477256293741071,1.43286747519985,5.7290990482,-8.2771535138,14.006252562,5.7561334226,-8.3440612124,14.100194635,6.414320378,-8.3587349656,14.7730553436
"187321","SITTING",1562,17.2826376802663,0.0507369465545823,0.109718432558334,0.160455379112916,11.1418442862227,11.2741436420564,11.4482281751563,-20.254887202807,-22.3915378788815,-21.0640483951914,-0.484446116750036,-0.519113728776353,-0.495992559944861,-0.444818576549949,1.52969008714961,-0.436746307394493,1.55289831339961,-0.360235309719192,1.44715369854014,7.0075263454,-8.8160544298,15.8235807752,6.921210547,-8.786853764,15.708064311,7.4403125985,-8.9263625946,16.3666751931
"187441","SITTING",1563,17.3134875414071,0.0480451195199989,0.112368621285001,0.160413740805,11.2107622449928,11.2886111830005,11.3632210358898,-20.6885885751643,-21.538889074511,-21.4628900391926,-0.490890807710563,-0.500643743211896,-0.508063376341285,-0.471094129244499,1.53339151112472,-0.451235836125803,1.55534671063329,-0.349442892272727,1.44757521884971,6.9683553622,-8.9912066552,15.9595620174,7.040773002,-8.91894563,15.959718632,7.47104460425,-8.8237235894,16.29476819365
"187561","SITTING",1564,17.619370188955,0.0455606244679167,0.117699655315833,0.16326027978375,11.2447112851045,11.3256266798934,11.4843991261413,-20.7404335670942,-22.1447921859906,-21.5335685650955,-0.488419413262945,-0.505580147167971,-0.50570957908368,-0.529551913969227,1.53689407339022,-0.516305931884822,1.55489042245903,-0.415513029793395,1.43880646522707,6.667233765,-9.0731052868,15.7403390518,6.659716805,-8.9453625472,15.6050793522,7.4703897645,-9.0261103528,16.4965001173
"187681","SITTING",1565,17.4397715986013,0.0498071230808338,0.113276783950416,0.16308390703125,11.2232032089016,11.3401380487103,11.5482475977607,-20.3426062889997,-22.9880672264892,-21.3116864424162,-0.477170828983534,-0.526144572918075,-0.495912150399771,-0.445041812662013,1.52980764220952,-0.451578195540433,1.55551040455212,-0.371914731756694,1.4450259712296,7.015540962,-8.90039879125,15.91593975325,6.9646535016,-8.9664073202,15.9310608218,7.579866252,-8.9792896906,16.5591559426
"187801","SITTING",1566,17.4920313353979,0.0488399699033321,0.114265796787916,0.163105766691248,11.2913524056158,11.2923292428999,11.5173294316725,-21.02784448394,-22.5384521855804,-21.0362319202894,-0.492383581338255,-0.514741223450397,-0.492550249310267,-0.479490389619097,1.53367926901718,-0.456932148254506,1.55390100253651,-0.384105163471304,1.44209821071087,6.932203162,-9.0506375146,15.9828406766,6.9563950222,-8.99933683,15.9557318522,7.45533317825,-8.930902882,16.38623606025
"187921","SITTING",1567,18.5220352244317,-0.0298542106916673,0.161776378587916,0.131922167896249,11.5905464210848,11.73360700826,11.771494436837,-22.2219111790581,-23.520070624292,-22.6624005751342,-0.494407163434605,-0.514128063740882,-0.490855765100278,-0.633290628406498,1.55821634205296,-0.650796142886068,1.54970931311957,-0.517854536380256,1.42792090286417,6.4599198628,-9.5478631606,16.0077830234,6.183967902,-9.626726319,15.810694221,7.4733851205,-9.4900700098,16.9634551303
"188041","SITTING",1568,17.9672465427858,-0.0574452222491671,0.169272572217083,0.111827349967916,11.6664917715773,11.9594926328015,11.669270021891,-22.2677205417592,-22.0983927907676,-24.8371213611984,-0.486400865492046,-0.480620400815551,-0.532104214378582,-0.410207807674067,1.55416902778836,-0.424782031914718,1.52807160780941,-0.36430077484763,1.44750239297168,7.3450709866,-9.2750216036,16.6200925902,7.3714798972,-9.3166021556,16.6880820528,7.97154246275,-9.309714388,17.28125685075
"188161","SITTING",1569,19.3719339598242,-0.00146848480416468,0.153934216552499,0.152465731748334,11.8710471553191,12.1162548291774,12.109024417891,-22.891872270622,-24.7454944560481,-24.7494653132798,-0.481235758050886,-0.509621037458973,-0.50880773444163,-0.740214468704175,1.55810488518031,-0.741245818506103,1.5593006860605,-0.632183429396149,1.41537415016584,5.043276417,-9.9172284608,14.9605048778,5.0521741468,-9.9150519024,14.9672260492,6.0708369385,-9.931355991,16.0021929295
"188281","SITTING",1570,19.1735152147442,-0.00469160632625028,0.15430017984375,0.1496085735175,11.8065230519541,11.9775905881752,11.9542762019444,-23.0432039122036,-23.7344754199985,-24.1720084654534,-0.493922086431681,-0.497481197946603,-0.508376823881956,-0.737047120086812,1.55921350200588,-0.739477240465379,1.55803571473096,-0.629517425631393,1.41489453568949,5.292693229,-9.8422766274,15.1349698564,5.1181950008,-9.7911770108,14.9093720116,6.28768892475,-9.7908612804,16.07855020515
"188401","SITTING",1571,19.2306823204292,-0.0114813497079164,0.159241311351667,0.14775996164375,11.7864689542166,12.0792064507166,12.0527031845659,-22.3892292312624,-24.5391516221573,-24.7445823032649,-0.475647470628018,-0.510368803599808,-0.513392606416419,-0.726703877155373,1.55956591190693,-0.723498488840155,1.55632003272355,-0.616253966898641,1.41721993243965,5.5683900728,-9.873492902,15.4418829748,5.5883288414,-9.8984105636,15.486739405,6.72936878575,-9.9109097158,16.64027850155
"188521","SITTING",1572,19.3221314387279,-0.0107136191058326,0.158689666405,0.147976047299167,11.8483856551737,12.116605801575,12.1348180244004,-22.6025820345339,-25.0979539382594,-24.7001819988658,-0.474951819179393,-0.517311769133561,-0.507223655349356,-0.727752470873035,1.56115560553059,-0.722208376031311,1.55505610116705,-0.612813928316767,1.41749416968503,5.5763832652,-9.9475069488,15.523890214,5.6085538026,-9.8560091636,15.4645629662,6.761044054,-9.956026458,16.717070512
"188641","SITTING",1573,18.9391008176508,0.00134933029541674,0.149859166710833,0.15120849700625,11.5950317183811,11.9138765194932,11.7889563640193,-21.6260299954135,-23.1585907579908,-24.4234834476911,-0.474298306770956,-0.499954394221713,-0.524774141323659,-0.737568935139122,1.55750363438182,-0.740886258065521,1.55909636727215,-0.627479063977476,1.41274408535116,5.1781853684,-9.7311753084,14.9093606768,5.0155413444,-9.7946035508,14.8101448952,6.2816614445,-9.6758802108,15.9575416553
"188761","SITTING",1574,18.9720955554533,-0.0104820640154165,0.1577852495975,0.147303185582083,11.613155140608,11.9016369717706,11.8772893226654,-21.7467485370644,-23.8729921665822,-23.967015776181,-0.47600965840601,-0.511776507772398,-0.511598675473411,-0.733753147410637,1.5595865393183,-0.732355835074415,1.5572977214313,-0.622479969700248,1.41391976332446,5.3638529516,-9.7773696484,15.1412226,5.3904703208,-9.71840682,15.1088771408,6.46950217975,-9.686861851,16.15636403075
"188881","SITTING",1575,19.1248931225492,-0.0152026740675007,0.158559744302918,0.143357070235418,11.7757860668078,12.002073470929,11.9470401560036,-22.6244504770539,-23.859350832451,-24.410966348073,-0.484359943900182,-0.502323956808806,-0.512757260438486,-0.7229088559722,1.56050907586646,-0.726139585681053,1.55776091998733,-0.615644417930712,1.41661332628207,5.6673168944,-9.9445720852,15.6118889796,5.573699358,-9.880399852,15.45409921,6.67776518625,-9.7568283264,16.43459351265
"189001","SITTING",1576,18.9729984449829,-0.00538937631124984,0.151661197955417,0.146271821644167,11.6232789218595,11.871948796134,11.8945742541634,-21.8015736320862,-23.9532453133907,-23.8255191245399,-0.47655259590825,-0.512055656050701,-0.510898950547452,-0.7360310947638,1.56023199028962,-0.733291382651383,1.55804017491709,-0.625145290346075,1.41638363193361,5.3132882272,-9.7805667706,15.0938549978,5.2819432936,-9.7675356786,15.0494789722,6.26574268425,-9.7817969858,16.04753967005
"189121","SITTING",1577,19.0102941722392,-0.0107695627529173,0.157122302236667,0.146352739483749,11.6307701027969,11.9143981330374,11.9180970079863,-21.8114017450731,-24.1175548552359,-23.9392232832565,-0.475963275032965,-0.514372628399984,-0.509075608986771,-0.734412338518224,1.55943985491697,-0.732546811764222,1.55730335089751,-0.622009907687192,1.41558817975986,5.3205071058,-9.7498150988,15.0703222046,5.420740259,-9.7453384544,15.1660787134,6.583293841,-9.7543903572,16.3376841982
"189241","SITTING",1578,19.0361749861367,-0.0131306593816683,0.157998225768334,0.144867566386666,11.647219394002,11.9285599868415,11.9897905484074,-21.6014263227013,-24.7887353948454,-23.8700485565467,-0.467289666387149,-0.526555628286175,-0.505000508878159,-0.729484046238298,1.56033411465731,-0.72108980997376,1.55566935022433,-0.611385327655162,1.41888414348091,5.6518679402,-9.823848147,15.4757160872,5.672282677,-9.808078859,15.480361536,6.41652447175,-9.7487244874,16.16524895915
"189361","SITTING",1579,18.9775099186225,-0.0126913504995834,0.1562861781525,0.143594827652917,11.6650797576583,11.9533812438671,11.8634916767524,-22.2992998398773,-23.2619680408247,-24.3688293584869,-0.487547164069061,-0.493986120982133,-0.517903387361943,-0.714492008673935,1.55772410580476,-0.718141401464391,1.55653912935103,-0.615447859430401,1.4165759278501,5.7391136926,-9.703294592,15.4424082846,5.6201566268,-9.711887116,15.3320437428,6.56620878425,-9.7957580656,16.36196684985
"189481","SITTING",1580,18.3097254619767,-0.044519501021667,0.16690062114375,0.122381120122083,11.6398524710961,11.9638378018218,11.8250823619782,-21.7678892582245,-23.3815097407709,-24.5815619614055,-0.473493031568545,-0.502570765673673,-0.523214416829373,-0.516713720697323,1.55510113093785,-0.503230875338377,1.53627543262244,-0.423568664641526,1.43938188103922,7.052818479,-9.4349819,16.487800379,7.1346699546,-9.471216357,16.6058863116,7.55637997875,-9.3957294724,16.95210945115
"189601","SITTING",1581,18.464069785525,-0.041891798401249,0.166328401205415,0.124436602804166,11.6665836227657,12.031049558769,11.8198990587969,-21.9970001108776,-23.2005903481824,-24.8861186265289,-0.477675803797225,-0.497519600247128,-0.524103572361957,-0.544579566147962,1.5576723140809,-0.539543074187328,1.53880613759207,-0.457045299458101,1.43574368705489,6.9815007136,-9.5752566334,16.556757347,6.9887252076,-9.4063987478,16.3951239554,7.72043168025,-9.4763916166,17.19682329685
"189721","SITTING",1582,17.1433312466221,-0.0499916839483328,0.159021827609582,0.109030143661249,11.0772950465299,11.3057602573679,11.171059355444,-20.1150885275805,-20.7396925420865,-21.6783093765509,-0.487826160990714,-0.498014716700866,-0.513342423338364,-0.440661514359,1.5525634414976,-0.457297847338245,1.52992807576122,-0.360835257691501,1.44771815589666,6.9408999212,-8.851207213,15.7921071342,6.8411514148,-8.8367823692,15.677933784,7.418350608,-8.9091258236,16.3274764316
"189841","SITTING",1583,17.6037508741112,-0.0168337274691669,0.1447010428825,0.127867315413333,10.8235445749333,11.1070563179603,11.0333149088895,-18.7634867652726,-20.7875878588749,-20.8043283947792,-0.471408368992729,-0.518843976275428,-0.508935289208306,-0.714260940766849,1.55934445873792,-0.708070651812365,1.55534488454194,-0.597883155893698,1.41971170895383,5.3984421842,-9.0657841038,14.464226288,5.4148905404,-9.1751553128,14.5900458532,6.40124872725,-9.1222713396,15.52352006685
"189961","SITTING",1584,17.53075372677,-0.0185151093374994,0.14645954650875,0.127944437171251,10.7856539334992,11.0798176317798,11.0420671515754,-18.5271510630239,-20.7623055647494,-20.8640050328949,-0.467423497865727,-0.516581873625629,-0.514992026287986,-0.700790566186953,1.55802265285599,-0.687596214013485,1.55266171823192,-0.585150156538845,1.41990334589495,5.433725422,-9.0016728618,14.4353982838,5.667068229,-9.044642781,14.71171101,6.22491158325,-9.037781859,15.26269344225
"190081","SITTING",1585,16.9098129336892,-0.0350103352441657,0.152992154241666,0.1179818189975,10.5897273840578,10.8986004887914,10.7834167245822,-18.0609157744896,-19.4528036358764,-20.3440176532017,-0.475180140743681,-0.502989479079742,-0.521109119232529,-0.595628807279697,1.5557659687135,-0.585115099110308,1.54185795254651,-0.496461135468193,1.43051725493699,5.9966404016,-8.7012474482,14.6978878498,6.0782907168,-8.643738909,14.7220296258,6.7393436205,-8.7287033844,15.4680470049
